unique_id,ds,XGBRegressor,y
jardim_botanico,2023-12-16,2.7855155,0.0
jardim_botanico,2023-12-17,2.1754973,0.0
jardim_botanico,2023-12-18,3.4242587,0.0
jardim_botanico,2023-12-19,3.3663936,0.0
jardim_botanico,2023-12-20,3.8391104,1.0
jardim_botanico,2023-12-21,2.7136066,0.0
jardim_botanico,2023-12-22,2.8271325,1.0
jardim_botanico,2023-12-23,2.5484347,1.0
jardim_botanico,2023-12-24,2.271908,2.0
jardim_botanico,2023-12-25,3.4300525,1.0
jardim_botanico,2023-12-26,3.1723597,1.0
jardim_botanico,2023-12-27,3.0778706,1.0
jardim_botanico,2023-12-28,2.8849733,0.0
jardim_botanico,2023-12-29,2.8954241,2.0
jardim_botanico,2023-12-30,2.5728748,1.0
jardim_botanico,2023-12-31,2.2685595,0.0
jardim_botanico,2024-01-01,3.935527,0.0
jardim_botanico,2024-01-02,3.5227695,1.0
jardim_botanico,2024-01-03,3.4119651,0.0
jardim_botanico,2024-01-04,3.467187,1.0
jardim_botanico,2024-01-05,4.357087,2.0
jardim_botanico,2024-01-06,3.7404945,1.0
jardim_botanico,2024-01-07,3.5223494,3.0
jardim_botanico,2024-01-08,4.797018,0.0
jardim_botanico,2024-01-09,4.071559,2.0
jardim_botanico,2024-01-10,3.6810033,2.0
jardim_botanico,2024-01-11,3.5222416,1.0
jardim_botanico,2024-01-12,4.2865043,1.0
jardim_botanico,2024-01-13,3.9260392,2.0
jardim_botanico,2024-01-14,3.6914644,1.0
jardim_botanico,2024-01-15,4.8767548,1.0
jardim_botanico,2024-01-16,4.277386,3.0
jardim_botanico,2024-01-17,3.612598,1.0
jardim_botanico,2024-01-18,3.489398,2.0
jardim_botanico,2024-01-19,4.2057443,2.0
jardim_botanico,2024-01-20,3.9749558,2.0
jardim_botanico,2024-01-21,3.7176762,1.0
jardim_botanico,2024-01-22,4.9576573,5.0
jardim_botanico,2024-01-23,4.277386,0.0
jardim_botanico,2024-01-24,3.575006,1.0
jardim_botanico,2024-01-25,3.4414818,4.0
jardim_botanico,2024-01-26,4.2057443,3.0
jardim_botanico,2024-01-27,3.97383,3.0
jardim_botanico,2024-01-28,3.7176762,1.0
jardim_botanico,2024-01-29,4.9576573,5.0
jardim_botanico,2024-01-30,4.277386,0.0
jardim_botanico,2024-01-31,3.5259395,3.0
jardim_botanico,2024-02-01,3.2850337,1.0
jardim_botanico,2024-02-02,4.2339406,4.0
jardim_botanico,2024-02-03,3.8809137,1.0
jardim_botanico,2024-02-04,3.4352512,2.0
jardim_botanico,2024-02-05,5.1628623,4.0
jardim_botanico,2024-02-06,4.444266,7.0
jardim_botanico,2024-02-07,3.7130473,10.0
jardim_botanico,2024-02-08,3.3046556,9.0
jardim_botanico,2024-02-09,4.2740655,7.0
jardim_botanico,2024-02-10,3.9247084,2.0
jardim_botanico,2024-02-11,3.4495187,1.0
jardim_botanico,2024-02-12,4.754737,4.0
jardim_botanico,2024-02-13,4.457732,3.0
jardim_botanico,2024-02-14,3.7015333,6.0
jardim_botanico,2024-02-15,3.3967018,6.0
jardim_botanico,2024-02-16,4.2339406,8.0
lago_norte,2023-12-18,2.1603737,2.0
lago_norte,2023-12-19,2.1621482,4.0
lago_norte,2023-12-20,2.264167,3.0
lago_norte,2023-12-21,2.3317392,2.0
lago_norte,2023-12-22,2.0079393,1.0
lago_norte,2023-12-23,1.6837214,1.0
lago_norte,2023-12-24,1.5017134,0.0
lago_norte,2023-12-25,2.369802,0.0
lago_norte,2023-12-26,2.1045039,1.0
lago_norte,2023-12-27,2.0555835,1.0
lago_norte,2023-12-28,1.9398246,0.0
lago_norte,2023-12-29,1.8074703,1.0
lago_norte,2023-12-30,1.5467414,1.0
lago_norte,2023-12-31,1.4626328,0.0
lago_norte,2024-01-01,2.3853848,0.0
lago_norte,2024-01-02,1.9132006,1.0
lago_norte,2024-01-03,1.7786391,1.0
lago_norte,2024-01-04,1.6373699,0.0
lago_norte,2024-01-05,2.0335572,3.0
lago_norte,2024-01-06,2.0181444,0.0
lago_norte,2024-01-07,1.8682846,1.0
lago_norte,2024-01-08,2.4813669,2.0
lago_norte,2024-01-09,1.9407411,4.0
lago_norte,2024-01-10,1.80618,1.0
lago_norte,2024-01-11,1.6799569,3.0
lago_norte,2024-01-12,1.9817631,1.0
lago_norte,2024-01-13,1.8079541,1.0
lago_norte,2024-01-14,1.7721096,2.0
lago_norte,2024-01-15,2.3299243,5.0
lago_norte,2024-01-16,2.09741,2.0
lago_norte,2024-01-17,1.8905084,4.0
lago_norte,2024-01-18,1.5731847,2.0
lago_norte,2024-01-19,2.0493548,3.0
lago_norte,2024-01-20,1.9508405,2.0
lago_norte,2024-01-21,1.7721096,1.0
lago_norte,2024-01-22,2.4907458,1.0
lago_norte,2024-01-23,1.9132006,4.0
lago_norte,2024-01-24,1.8830758,4.0
lago_norte,2024-01-25,1.5731847,1.0
lago_norte,2024-01-26,1.9817631,5.0
lago_norte,2024-01-27,1.8736546,2.0
lago_norte,2024-01-28,1.7721096,1.0
lago_norte,2024-01-29,2.1777837,4.0
lago_norte,2024-01-30,1.9407411,7.0
lago_norte,2024-01-31,1.80618,3.0
lago_norte,2024-02-01,1.5695144,4.0
lago_norte,2024-02-02,2.0684547,6.0
lago_norte,2024-02-03,1.8593274,3.0
lago_norte,2024-02-04,1.6083691,5.0
lago_norte,2024-02-05,2.052765,6.0
lago_norte,2024-02-06,1.9576131,5.0
lago_norte,2024-02-07,1.7691315,9.0
lago_norte,2024-02-08,1.5660127,6.0
lago_norte,2024-02-09,2.0096133,6.0
lago_norte,2024-02-10,1.8593274,2.0
lago_norte,2024-02-11,1.6083691,0.0
lago_norte,2024-02-12,2.0369673,8.0
lago_norte,2024-02-13,1.9576131,3.0
lago_norte,2024-02-14,1.7691315,7.0
lago_norte,2024-02-15,1.5037473,11.0
lago_norte,2024-02-16,1.9472009,20.0
lago_norte,2024-02-17,1.7513266,10.0
lago_norte,2024-02-18,1.6083691,1.0
lago_sul,2023-12-15,2.376463,0.0
lago_sul,2023-12-16,1.8505676,0.0
lago_sul,2023-12-17,1.6158129,0.0
lago_sul,2023-12-18,2.3670924,1.0
lago_sul,2023-12-19,2.3996363,3.0
lago_sul,2023-12-20,2.5244925,1.0
lago_sul,2023-12-21,2.0673673,1.0
lago_sul,2023-12-22,2.151455,0.0
lago_sul,2023-12-23,1.788859,1.0
lago_sul,2023-12-24,1.5453228,0.0
lago_sul,2023-12-25,2.369802,0.0
lago_sul,2023-12-26,2.1226456,3.0
lago_sul,2023-12-27,2.0823617,2.0
lago_sul,2023-12-28,1.9355665,2.0
lago_sul,2023-12-29,1.7026105,1.0
lago_sul,2023-12-30,1.5467414,0.0
lago_sul,2023-12-31,1.4558581,1.0
lago_sul,2024-01-01,2.4813669,1.0
lago_sul,2024-01-02,1.9132006,0.0
lago_sul,2024-01-03,1.7786391,1.0
lago_sul,2024-01-04,1.6373699,1.0
lago_sul,2024-01-05,2.0916882,3.0
lago_sul,2024-01-06,2.0075076,1.0
lago_sul,2024-01-07,1.8559552,1.0
lago_sul,2024-01-08,2.3853848,1.0
lago_sul,2024-01-09,1.9407411,0.0
lago_sul,2024-01-10,1.8830758,3.0
lago_sul,2024-01-11,1.5731847,3.0
lago_sul,2024-01-12,2.0086315,1.0
lago_sul,2024-01-13,1.8651329,0.0
lago_sul,2024-01-14,1.7721096,1.0
lago_sul,2024-01-15,2.4907458,4.0
lago_sul,2024-01-16,2.0374126,0.0
lago_sul,2024-01-17,1.8905084,3.0
lago_sul,2024-01-18,1.5731847,5.0
lago_sul,2024-01-19,2.0354245,2.0
lago_sul,2024-01-20,1.9508405,0.0
lago_sul,2024-01-21,1.7316688,1.0
lago_sul,2024-01-22,2.1777837,2.0
lago_sul,2024-01-23,1.9132006,2.0
lago_sul,2024-01-24,1.8830758,3.0
lago_sul,2024-01-25,1.5731847,3.0
lago_sul,2024-01-26,2.0573187,1.0
lago_sul,2024-01-27,2.0181444,3.0
lago_sul,2024-01-28,1.8559552,2.0
lago_sul,2024-01-29,2.1777837,4.0
lago_sul,2024-01-30,1.9407411,2.0
lago_sul,2024-01-31,1.8781798,4.0
lago_sul,2024-02-01,1.5818105,2.0
lago_sul,2024-02-02,2.0254114,6.0
lago_sul,2024-02-03,1.8097107,5.0
lago_sul,2024-02-04,1.6083691,1.0
lago_sul,2024-02-05,2.052765,7.0
lago_sul,2024-02-06,1.9576131,9.0
lago_sul,2024-02-07,1.7691315,11.0
lago_sul,2024-02-08,1.5660127,7.0
lago_sul,2024-02-09,2.0096133,7.0
lago_sul,2024-02-10,1.8593274,3.0
lago_sul,2024-02-11,1.6083691,3.0
lago_sul,2024-02-12,2.0369673,4.0
lago_sul,2024-02-13,1.9576131,8.0
lago_sul,2024-02-14,1.7691315,7.0
lago_sul,2024-02-15,1.5037473,14.0
nucleo_bandeirante,2023-12-18,1.7498288,1.0
nucleo_bandeirante,2023-12-19,1.6236196,0.0
nucleo_bandeirante,2023-12-20,1.6399428,0.0
nucleo_bandeirante,2023-12-21,1.4997674,0.0
nucleo_bandeirante,2023-12-22,1.4836609,0.0
nucleo_bandeirante,2023-12-23,1.3640684,0.0
nucleo_bandeirante,2023-12-24,1.3583099,0.0
nucleo_bandeirante,2023-12-25,1.8211877,0.0
nucleo_bandeirante,2023-12-26,1.6044698,1.0
nucleo_bandeirante,2023-12-27,1.6083829,0.0
nucleo_bandeirante,2023-12-28,1.4722873,0.0
nucleo_bandeirante,2023-12-29,1.510673,0.0
nucleo_bandeirante,2023-12-30,1.3987588,0.0
nucleo_bandeirante,2023-12-31,1.3042003,0.0
nucleo_bandeirante,2024-01-01,1.9193718,0.0
nucleo_bandeirante,2024-01-02,1.7261266,0.0
nucleo_bandeirante,2024-01-03,1.6692861,0.0
nucleo_bandeirante,2024-01-04,1.640255,0.0
nucleo_bandeirante,2024-01-05,2.067783,1.0
nucleo_bandeirante,2024-01-06,1.999738,0.0
nucleo_bandeirante,2024-01-07,1.7316688,0.0
nucleo_bandeirante,2024-01-08,2.5989845,0.0
nucleo_bandeirante,2024-01-09,1.9407411,0.0
nucleo_bandeirante,2024-01-10,1.8781798,0.0
nucleo_bandeirante,2024-01-11,1.6531674,1.0
nucleo_bandeirante,2024-01-12,1.9817631,0.0
nucleo_bandeirante,2024-01-13,1.8842915,0.0
nucleo_bandeirante,2024-01-14,1.7721096,1.0
nucleo_bandeirante,2024-01-15,2.3853848,1.0
nucleo_bandeirante,2024-01-16,2.0374126,1.0
nucleo_bandeirante,2024-01-17,1.9932572,1.0
nucleo_bandeirante,2024-01-18,1.5731847,0.0
nucleo_bandeirante,2024-01-19,2.0493548,1.0
nucleo_bandeirante,2024-01-20,2.0075076,4.0
nucleo_bandeirante,2024-01-21,1.8677876,1.0
nucleo_bandeirante,2024-01-22,2.1777837,0.0
nucleo_bandeirante,2024-01-23,1.9990797,0.0
nucleo_bandeirante,2024-01-24,1.8830758,1.0
nucleo_bandeirante,2024-01-25,1.6531674,0.0
nucleo_bandeirante,2024-01-26,1.9817631,3.0
nucleo_bandeirante,2024-01-27,1.7531544,1.0
nucleo_bandeirante,2024-01-28,1.7721096,0.0
nucleo_bandeirante,2024-01-29,2.1777837,1.0
nucleo_bandeirante,2024-01-30,2.09741,0.0
nucleo_bandeirante,2024-01-31,1.9932572,1.0
nucleo_bandeirante,2024-02-01,1.5818105,2.0
nucleo_bandeirante,2024-02-02,1.9651151,1.0
nucleo_bandeirante,2024-02-03,1.7513266,0.0
nucleo_bandeirante,2024-02-04,1.6083691,2.0
nucleo_bandeirante,2024-02-05,2.02399,0.0
nucleo_bandeirante,2024-02-06,1.9166191,4.0
nucleo_bandeirante,2024-02-07,1.7367425,4.0
nucleo_bandeirante,2024-02-08,1.5037473,1.0
nucleo_bandeirante,2024-02-09,1.9493176,2.0
nucleo_bandeirante,2024-02-10,1.7513266,2.0
nucleo_bandeirante,2024-02-11,1.6083691,3.0
nucleo_bandeirante,2024-02-12,2.0081923,1.0
nucleo_bandeirante,2024-02-13,1.8917763,0.0
nucleo_bandeirante,2024-02-14,1.7367425,2.0
nucleo_bandeirante,2024-02-15,1.5037473,4.0
nucleo_bandeirante,2024-02-16,1.9493176,2.0
nucleo_bandeirante,2024-02-17,1.7513266,0.0
nucleo_bandeirante,2024-02-18,1.6083691,0.0
outros_estados,2023-12-18,3.2012854,5.0
outros_estados,2023-12-19,3.014318,2.0
outros_estados,2023-12-20,2.975191,1.0
outros_estados,2023-12-21,2.341667,0.0
outros_estados,2023-12-22,2.6832683,4.0
outros_estados,2023-12-23,1.9975567,1.0
outros_estados,2023-12-24,1.749671,0.0
outros_estados,2023-12-25,2.8540988,1.0
outros_estados,2023-12-26,2.6237295,1.0
outros_estados,2023-12-27,2.5595164,0.0
outros_estados,2023-12-28,2.2535906,2.0
outros_estados,2023-12-29,2.3112202,0.0
outros_estados,2023-12-30,1.8809818,0.0
outros_estados,2023-12-31,1.673464,2.0
outros_estados,2024-01-01,2.903239,0.0
outros_estados,2024-01-02,2.2212675,7.0
outros_estados,2024-01-03,2.13615,6.0
outros_estados,2024-01-04,1.9514427,3.0
outros_estados,2024-01-05,2.2566583,3.0
outros_estados,2024-01-06,2.2365482,1.0
outros_estados,2024-01-07,2.0487044,1.0
outros_estados,2024-01-08,2.7227309,3.0
outros_estados,2024-01-09,2.2871025,5.0
outros_estados,2024-01-10,2.1331878,8.0
outros_estados,2024-01-11,1.9969355,2.0
outros_estados,2024-01-12,2.3053458,3.0
outros_estados,2024-01-13,2.0964935,1.0
outros_estados,2024-01-14,1.935183,0.0
outros_estados,2024-01-15,2.6253183,5.0
outros_estados,2024-01-16,2.269516,1.0
outros_estados,2024-01-17,2.1179633,3.0
outros_estados,2024-01-18,1.9363407,3.0
outros_estados,2024-01-19,2.246524,1.0
outros_estados,2024-01-20,2.0697002,6.0
outros_estados,2024-01-21,2.0324337,2.0
outros_estados,2024-01-22,2.726741,4.0
outros_estados,2024-01-23,2.2376316,7.0
outros_estados,2024-01-24,2.1657221,3.0
outros_estados,2024-01-25,2.023504,1.0
outros_estados,2024-01-26,3.5060625,3.0
outros_estados,2024-01-27,3.13659,4.0
outros_estados,2024-01-28,3.1021996,2.0
outros_estados,2024-01-29,4.3994884,7.0
outros_estados,2024-01-30,4.017074,7.0
outros_estados,2024-01-31,4.106743,7.0
outros_estados,2024-02-01,3.214662,8.0
outros_estados,2024-02-02,4.065389,8.0
outros_estados,2024-02-03,3.7051246,7.0
outros_estados,2024-02-04,3.2224445,7.0
outros_estados,2024-02-05,4.9014816,28.0
outros_estados,2024-02-06,4.457732,22.0
outros_estados,2024-02-07,3.766303,13.0
outros_estados,2024-02-08,3.3967018,23.0
outros_estados,2024-02-09,4.2339406,14.0
outros_estados,2024-02-10,3.8521855,16.0
outros_estados,2024-02-11,3.4074354,3.0
outros_estados,2024-02-12,5.103232,6.0
outros_estados,2024-02-13,4.2975874,4.0
outros_estados,2024-02-14,3.6137345,25.0
outros_estados,2024-02-15,3.4163237,27.0
outros_estados,2024-02-16,4.25588,25.0
outros_estados,2024-02-17,3.917725,14.0
outros_estados,2024-02-18,3.4217029,9.0
outros_estados,2024-02-18,3.4217029,1.0
paranoa,2023-12-15,1.6589433,0.0
paranoa,2023-12-16,1.4326504,0.0
paranoa,2023-12-17,1.2736274,0.0
paranoa,2023-12-18,1.7103312,0.0
paranoa,2023-12-19,1.6569995,0.0
paranoa,2023-12-20,1.5866476,0.0
paranoa,2023-12-21,1.4734724,1.0
paranoa,2023-12-22,1.510673,0.0
paranoa,2023-12-23,1.4218675,0.0
paranoa,2023-12-24,1.3042003,0.0
paranoa,2023-12-25,1.8401161,0.0
paranoa,2023-12-26,1.5847856,0.0
paranoa,2023-12-27,1.5808605,0.0
paranoa,2023-12-28,1.5045085,0.0
paranoa,2023-12-29,1.6007724,0.0
paranoa,2023-12-30,1.4608952,0.0
paranoa,2023-12-31,1.3620785,0.0
paranoa,2024-01-01,2.2537205,1.0
paranoa,2024-01-02,1.9977106,0.0
paranoa,2024-01-03,1.8433734,0.0
paranoa,2024-01-04,1.6641594,0.0
paranoa,2024-01-05,2.0335572,1.0
paranoa,2024-01-06,1.9508405,0.0
paranoa,2024-01-07,1.7585869,0.0
paranoa,2024-01-08,2.3299243,1.0
paranoa,2024-01-09,2.09741,0.0
paranoa,2024-01-10,1.8905084,0.0
paranoa,2024-01-11,1.5731847,1.0
paranoa,2024-01-12,1.9817631,0.0
paranoa,2024-01-13,1.8842915,0.0
paranoa,2024-01-14,1.7721096,0.0
paranoa,2024-01-15,2.3299243,1.0
paranoa,2024-01-16,1.9132006,0.0
paranoa,2024-01-17,1.80618,1.0
paranoa,2024-01-18,1.5731847,2.0
paranoa,2024-01-19,2.1181223,0.0
paranoa,2024-01-20,1.9508405,5.0
paranoa,2024-01-21,1.7721096,0.0
paranoa,2024-01-22,2.1777837,2.0
paranoa,2024-01-23,1.9407411,1.0
paranoa,2024-01-24,1.80618,1.0
paranoa,2024-01-25,1.5731847,1.0
paranoa,2024-01-26,1.9817631,1.0
paranoa,2024-01-27,1.8736546,1.0
paranoa,2024-01-28,1.7721096,1.0
paranoa,2024-01-29,2.1777837,1.0
paranoa,2024-01-30,2.09741,1.0
paranoa,2024-01-31,1.8905084,3.0
paranoa,2024-02-01,1.5195451,0.0
paranoa,2024-02-02,1.9651151,2.0
paranoa,2024-02-03,1.7513266,1.0
paranoa,2024-02-04,1.6083691,1.0
paranoa,2024-02-05,2.02399,3.0
paranoa,2024-02-06,1.9008212,2.0
paranoa,2024-02-07,1.7367425,2.0
paranoa,2024-02-08,1.5037473,2.0
paranoa,2024-02-09,1.9493176,1.0
paranoa,2024-02-10,1.7513266,0.0
paranoa,2024-02-11,1.6083691,0.0
paranoa,2024-02-12,2.0081923,2.0
paranoa,2024-02-13,1.8917763,1.0
paranoa,2024-02-14,1.7367425,2.0
paranoa,2024-02-15,1.5037473,3.0
park_way,2023-12-14,1.4774965,0.0
park_way,2023-12-15,1.5550337,0.0
park_way,2023-12-16,1.3871771,0.0
park_way,2023-12-17,1.3114587,0.0
park_way,2023-12-18,1.8082417,0.0
park_way,2023-12-19,1.5786678,0.0
park_way,2023-12-20,1.612641,1.0
park_way,2023-12-21,1.5002505,1.0
park_way,2023-12-22,1.510673,0.0
park_way,2023-12-23,1.4218675,0.0
park_way,2023-12-24,1.3042003,0.0
park_way,2023-12-25,1.8211877,0.0
park_way,2023-12-26,1.5566142,0.0
park_way,2023-12-27,1.6083829,0.0
park_way,2023-12-28,1.4846869,0.0
park_way,2023-12-29,1.5772116,1.0
park_way,2023-12-30,1.3987588,1.0
park_way,2023-12-31,1.3620785,0.0
park_way,2024-01-01,2.1938365,0.0
park_way,2024-01-02,1.9977106,3.0
park_way,2024-01-03,1.8290985,0.0
park_way,2024-01-04,1.6379387,0.0
park_way,2024-01-05,2.067783,0.0
park_way,2024-01-06,2.0075076,0.0
park_way,2024-01-07,1.8559552,0.0
park_way,2024-01-08,2.1777837,0.0
park_way,2024-01-09,2.0374126,0.0
park_way,2024-01-10,1.8905084,0.0
park_way,2024-01-11,1.6799569,0.0
park_way,2024-01-12,1.9817631,1.0
park_way,2024-01-13,1.7531544,0.0
park_way,2024-01-14,1.7585869,1.0
park_way,2024-01-15,2.1777837,0.0
park_way,2024-01-16,1.9765128,1.0
park_way,2024-01-17,1.80618,3.0
park_way,2024-01-18,1.5731847,1.0
park_way,2024-01-19,2.0493548,0.0
park_way,2024-01-20,1.9508405,1.0
park_way,2024-01-21,1.7585869,1.0
park_way,2024-01-22,2.1777837,2.0
park_way,2024-01-23,1.9407411,0.0
park_way,2024-01-24,1.80618,0.0
park_way,2024-01-25,1.5731847,0.0
park_way,2024-01-26,2.0086315,3.0
park_way,2024-01-27,1.9508405,1.0
park_way,2024-01-28,1.7585869,1.0
park_way,2024-01-29,2.1777837,3.0
park_way,2024-01-30,1.9407411,1.0
park_way,2024-01-31,1.80618,1.0
park_way,2024-02-01,1.5195451,2.0
park_way,2024-02-02,1.9629984,1.0
park_way,2024-02-03,1.7513266,0.0
park_way,2024-02-04,1.6083691,1.0
park_way,2024-02-05,2.0081923,3.0
park_way,2024-02-06,1.8917763,4.0
park_way,2024-02-07,1.7367425,1.0
park_way,2024-02-08,1.5037473,6.0
park_way,2024-02-09,1.9493176,4.0
park_way,2024-02-10,1.7513266,5.0
park_way,2024-02-11,1.6083691,1.0
park_way,2024-02-12,2.0081923,3.0
park_way,2024-02-13,1.8917763,1.0
park_way,2024-02-14,1.7367425,5.0
planaltina,2023-12-17,1.2095138,0.0
planaltina,2023-12-18,1.7164826,2.0
planaltina,2023-12-19,1.4654335,1.0
planaltina,2023-12-20,1.5638393,1.0
planaltina,2023-12-21,1.4970682,3.0
planaltina,2023-12-22,1.5984526,1.0
planaltina,2023-12-23,1.4365317,0.0
planaltina,2023-12-24,1.320259,2.0
planaltina,2023-12-25,1.8562738,0.0
planaltina,2023-12-26,1.5847856,1.0
planaltina,2023-12-27,1.6083829,0.0
planaltina,2023-12-28,1.5219061,1.0
planaltina,2023-12-29,1.510673,1.0
planaltina,2023-12-30,1.4030167,0.0
planaltina,2023-12-31,1.3162233,0.0
planaltina,2024-01-01,2.1758068,2.0
planaltina,2024-01-02,1.9977106,0.0
planaltina,2024-01-03,1.7664777,1.0
planaltina,2024-01-04,1.640255,1.0
planaltina,2024-01-05,2.0096533,1.0
planaltina,2024-01-06,1.9770606,0.0
planaltina,2024-01-07,1.7585869,2.0
planaltina,2024-01-08,2.3299243,0.0
planaltina,2024-01-09,2.0462222,0.0
planaltina,2024-01-10,1.98836,1.0
planaltina,2024-01-11,1.5731847,4.0
planaltina,2024-01-12,2.0086315,1.0
planaltina,2024-01-13,2.0075076,1.0
planaltina,2024-01-14,1.8682846,3.0
planaltina,2024-01-15,2.4907458,2.0
planaltina,2024-01-16,1.9990797,2.0
planaltina,2024-01-17,1.8562863,0.0
planaltina,2024-01-18,1.6799569,2.0
planaltina,2024-01-19,1.9817631,2.0
planaltina,2024-01-20,1.7531544,0.0
planaltina,2024-01-21,1.7721096,4.0
planaltina,2024-01-22,2.3853848,4.0
planaltina,2024-01-23,1.9407411,4.0
planaltina,2024-01-24,1.80618,3.0
planaltina,2024-01-25,1.6799569,3.0
planaltina,2024-01-26,2.1181223,1.0
planaltina,2024-01-27,1.9508405,7.0
planaltina,2024-01-28,1.7721096,3.0
planaltina,2024-01-29,2.1777837,6.0
planaltina,2024-01-30,1.9407411,6.0
planaltina,2024-01-31,1.80618,6.0
planaltina,2024-02-01,1.5195451,7.0
planaltina,2024-02-02,2.0254114,5.0
planaltina,2024-02-03,1.8593274,12.0
planaltina,2024-02-04,1.6083691,8.0
planaltina,2024-02-05,2.0081923,6.0
planaltina,2024-02-06,1.8917763,6.0
planaltina,2024-02-07,1.7367425,4.0
planaltina,2024-02-08,1.5037473,12.0
planaltina,2024-02-09,1.9472009,11.0
planaltina,2024-02-10,1.7513266,2.0
planaltina,2024-02-11,1.6083691,4.0
planaltina,2024-02-12,2.0081923,8.0
planaltina,2024-02-13,1.8917763,10.0
planaltina,2024-02-14,1.7367425,9.0
planaltina,2024-02-15,1.5037473,10.0
planaltina,2024-02-16,1.9493176,11.0
planaltina,2024-02-17,1.7513266,4.0
plano_piloto,2023-12-18,9.479436,12.0
plano_piloto,2023-12-19,8.339191,10.0
plano_piloto,2023-12-20,8.15611,12.0
plano_piloto,2023-12-21,7.7538257,8.0
plano_piloto,2023-12-22,7.841755,7.0
plano_piloto,2023-12-23,6.3256063,5.0
plano_piloto,2023-12-24,5.142803,5.0
plano_piloto,2023-12-25,8.538017,2.0
plano_piloto,2023-12-26,7.8593826,7.0
plano_piloto,2023-12-27,6.9849877,6.0
plano_piloto,2023-12-28,6.7692485,8.0
plano_piloto,2023-12-29,7.2931037,1.0
plano_piloto,2023-12-30,6.481861,8.0
plano_piloto,2023-12-31,5.3449645,2.0
plano_piloto,2024-01-01,7.396617,4.0
plano_piloto,2024-01-02,6.2856913,20.0
plano_piloto,2024-01-03,6.8772507,9.0
plano_piloto,2024-01-04,5.618514,8.0
plano_piloto,2024-01-05,5.7154055,12.0
plano_piloto,2024-01-06,5.261227,2.0
plano_piloto,2024-01-07,4.3777056,1.0
plano_piloto,2024-01-08,6.3595915,7.0
plano_piloto,2024-01-09,6.642166,8.0
plano_piloto,2024-01-10,5.8415008,13.0
plano_piloto,2024-01-11,5.5117884,17.0
plano_piloto,2024-01-12,6.4733377,16.0
plano_piloto,2024-01-13,6.068026,9.0
plano_piloto,2024-01-14,5.2898593,6.0
plano_piloto,2024-01-15,6.957575,14.0
plano_piloto,2024-01-16,6.244131,17.0
plano_piloto,2024-01-17,5.9314976,14.0
plano_piloto,2024-01-18,6.6972013,13.0
plano_piloto,2024-01-19,6.025367,14.0
plano_piloto,2024-01-20,5.7584763,10.0
plano_piloto,2024-01-21,4.9440436,8.0
plano_piloto,2024-01-22,7.146398,15.0
plano_piloto,2024-01-23,6.4377475,12.0
plano_piloto,2024-01-24,5.970391,16.0
plano_piloto,2024-01-25,5.4814863,23.0
plano_piloto,2024-01-26,6.098948,9.0
plano_piloto,2024-01-27,5.549027,18.0
plano_piloto,2024-01-28,4.498922,8.0
plano_piloto,2024-01-29,5.9902363,29.0
plano_piloto,2024-01-30,5.806141,27.0
plano_piloto,2024-01-31,6.456274,21.0
plano_piloto,2024-02-01,5.5057125,24.0
plano_piloto,2024-02-02,6.273941,26.0
plano_piloto,2024-02-03,5.8976603,22.0
plano_piloto,2024-02-04,4.800017,16.0
plano_piloto,2024-02-05,7.110748,60.0
plano_piloto,2024-02-06,6.2041097,45.0
plano_piloto,2024-02-07,6.114602,42.0
plano_piloto,2024-02-08,5.4326453,50.0
plano_piloto,2024-02-09,6.169636,44.0
plano_piloto,2024-02-10,5.3710747,28.0
plano_piloto,2024-02-11,4.244054,14.0
plano_piloto,2024-02-12,6.9435167,37.0
plano_piloto,2024-02-13,6.223227,22.0
plano_piloto,2024-02-14,6.0176406,79.0
plano_piloto,2024-02-15,5.5057125,79.0
plano_piloto,2024-02-16,6.300571,71.0
plano_piloto,2024-02-17,5.8976603,53.0
plano_piloto,2024-02-18,4.772882,26.0
por_do_sol,2023-12-02,1.4354068,0.0
por_do_sol,2023-12-03,1.3759667,0.0
por_do_sol,2023-12-04,1.7801837,0.0
por_do_sol,2023-12-05,1.6554554,0.0
por_do_sol,2023-12-06,1.5866476,0.0
por_do_sol,2023-12-07,1.4452754,0.0
por_do_sol,2023-12-08,1.510673,0.0
por_do_sol,2023-12-09,1.3987588,0.0
por_do_sol,2023-12-10,1.3583099,0.0
por_do_sol,2023-12-11,1.7498288,0.0
por_do_sol,2023-12-12,1.5566142,0.0
por_do_sol,2023-12-13,1.6136596,0.0
por_do_sol,2023-12-14,1.4722873,0.0
por_do_sol,2023-12-15,1.510673,0.0
por_do_sol,2023-12-16,1.4218675,0.0
por_do_sol,2023-12-17,1.3162233,0.0
por_do_sol,2023-12-18,1.8211877,0.0
por_do_sol,2023-12-19,1.5566142,1.0
por_do_sol,2023-12-20,1.6083829,0.0
por_do_sol,2023-12-21,1.4722873,0.0
por_do_sol,2023-12-22,1.510673,0.0
por_do_sol,2023-12-23,1.4218675,0.0
por_do_sol,2023-12-24,1.3583099,0.0
por_do_sol,2023-12-25,1.7498288,0.0
por_do_sol,2023-12-26,1.5566142,0.0
por_do_sol,2023-12-27,1.6136596,0.0
por_do_sol,2023-12-28,1.4722873,0.0
por_do_sol,2023-12-29,1.510673,0.0
por_do_sol,2023-12-30,1.4218675,0.0
por_do_sol,2023-12-31,1.3583099,0.0
por_do_sol,2024-01-01,1.9193718,0.0
por_do_sol,2024-01-02,1.6553079,0.0
