unique_id,ds,XGBRegressor,y
arniqueira,2024-01-05,2.0698445,0.0
arniqueira,2024-01-06,1.9056768,0.0
arniqueira,2024-01-07,1.7699387,0.0
arniqueira,2024-01-08,2.6957726,0.0
arniqueira,2024-01-09,2.1721778,0.0
arniqueira,2024-01-10,2.1317282,0.0
arniqueira,2024-01-11,2.1189976,0.0
arniqueira,2024-01-12,2.2113497,0.0
arniqueira,2024-01-13,2.0350978,0.0
arniqueira,2024-01-14,1.9127941,0.0
arniqueira,2024-01-15,2.6881866,0.0
arniqueira,2024-01-16,2.2515087,0.0
arniqueira,2024-01-17,2.1584253,0.0
arniqueira,2024-01-18,2.1456943,0.0
arniqueira,2024-01-19,2.238047,0.0
arniqueira,2024-01-20,2.0350978,0.0
arniqueira,2024-01-21,1.9127941,0.0
arniqueira,2024-01-22,2.6881866,0.0
arniqueira,2024-01-23,2.2515087,0.0
arniqueira,2024-01-24,2.1584253,0.0
arniqueira,2024-01-25,2.1456943,0.0
arniqueira,2024-01-26,2.238047,0.0
arniqueira,2024-01-27,2.0350978,0.0
arniqueira,2024-01-28,1.9127941,0.0
arniqueira,2024-01-29,2.6881866,0.0
arniqueira,2024-01-30,2.2515087,0.0
arniqueira,2024-01-31,2.1584253,0.0
arniqueira,2024-02-01,2.0835218,0.0
arniqueira,2024-02-02,2.1758745,0.0
brazlandia,2023-12-18,1.8084631,0.0
brazlandia,2023-12-19,1.599791,0.0
brazlandia,2023-12-20,1.6698799,1.0
brazlandia,2023-12-21,1.5596857,0.0
brazlandia,2023-12-22,1.5548856,0.0
brazlandia,2023-12-23,1.4819007,0.0
brazlandia,2023-12-24,1.3825598,0.0
brazlandia,2023-12-25,2.0808878,0.0
brazlandia,2023-12-26,1.8165536,0.0
brazlandia,2023-12-27,1.7439747,0.0
brazlandia,2023-12-28,1.7744389,0.0
brazlandia,2023-12-29,1.7368698,0.0
brazlandia,2023-12-30,1.6193106,1.0
brazlandia,2023-12-31,1.4872408,2.0
brazlandia,2024-01-01,2.4394455,0.0
brazlandia,2024-01-02,2.0085518,0.0
brazlandia,2024-01-03,1.9706811,0.0
brazlandia,2024-01-04,1.977494,0.0
brazlandia,2024-01-05,2.0698445,0.0
brazlandia,2024-01-06,1.9024489,0.0
brazlandia,2024-01-07,1.7699387,0.0
brazlandia,2024-01-08,2.6614895,2.0
brazlandia,2024-01-09,2.1721778,1.0
brazlandia,2024-01-10,2.1317282,0.0
brazlandia,2024-01-11,2.1189976,0.0
brazlandia,2024-01-12,2.2113497,0.0
brazlandia,2024-01-13,2.0084019,0.0
brazlandia,2024-01-14,1.9127941,0.0
brazlandia,2024-01-15,2.7224698,0.0
brazlandia,2024-01-16,2.2515087,1.0
brazlandia,2024-01-17,2.1584253,1.0
brazlandia,2024-01-18,2.1456943,1.0
brazlandia,2024-01-19,2.238047,1.0
brazlandia,2024-01-20,2.0350978,0.0
brazlandia,2024-01-21,1.9127941,1.0
brazlandia,2024-01-22,2.7224698,1.0
brazlandia,2024-01-23,2.2515087,1.0
brazlandia,2024-01-24,2.1584253,2.0
brazlandia,2024-01-25,2.1456943,3.0
brazlandia,2024-01-26,2.238047,2.0
brazlandia,2024-01-27,2.0350978,0.0
brazlandia,2024-01-28,1.9127941,4.0
brazlandia,2024-01-29,2.6881866,0.0
brazlandia,2024-01-30,2.2515087,6.0
brazlandia,2024-01-31,2.1584253,1.0
brazlandia,2024-02-01,2.0835218,4.0
brazlandia,2024-02-02,2.1758745,5.0
brazlandia,2024-02-03,1.9637778,2.0
brazlandia,2024-02-04,1.7286726,4.0
brazlandia,2024-02-05,2.4553342,3.0
brazlandia,2024-02-06,2.1552162,8.0
brazlandia,2024-02-07,2.0618162,4.0
brazlandia,2024-02-08,2.0568252,3.0
brazlandia,2024-02-09,2.1542704,3.0
brazlandia,2024-02-10,1.9370812,6.0
brazlandia,2024-02-11,1.7019752,2.0
brazlandia,2024-02-12,2.428637,5.0
brazlandia,2024-02-13,2.1552162,2.0
brazlandia,2024-02-14,2.0669093,3.0
brazlandia,2024-02-15,2.0619183,2.0
brazlandia,2024-02-16,2.1542704,2.0
brazlandia,2024-02-17,1.9338533,3.0
brazlandia,2024-02-18,1.7019752,0.0
candangolandia,2023-12-08,1.770555,0.0
candangolandia,2023-12-09,1.4879012,0.0
candangolandia,2023-12-10,1.425936,0.0
candangolandia,2023-12-11,1.9298244,0.0
candangolandia,2023-12-12,1.7760034,0.0
candangolandia,2023-12-13,1.7398252,0.0
candangolandia,2023-12-14,1.8163078,0.0
candangolandia,2023-12-15,1.7368698,0.0
candangolandia,2023-12-16,1.5837269,0.0
candangolandia,2023-12-17,1.4511528,0.0
candangolandia,2023-12-18,2.1108136,0.0
candangolandia,2023-12-19,1.8854973,0.0
candangolandia,2023-12-20,1.880399,0.0
candangolandia,2023-12-21,1.8518903,0.0
candangolandia,2023-12-22,1.8342767,0.0
candangolandia,2023-12-23,1.6193106,0.0
candangolandia,2023-12-24,1.4511528,0.0
candangolandia,2023-12-25,2.0993695,0.0
candangolandia,2023-12-26,1.9473205,0.0
candangolandia,2023-12-27,1.8185763,0.0
candangolandia,2023-12-28,1.8518903,0.0
candangolandia,2023-12-29,1.7924078,0.0
candangolandia,2023-12-30,1.6193106,1.0
candangolandia,2023-12-31,1.4203088,0.0
candangolandia,2024-01-01,2.409122,0.0
candangolandia,2024-01-02,2.0085518,0.0
candangolandia,2024-01-03,1.9706811,0.0
candangolandia,2024-01-04,1.977494,1.0
candangolandia,2024-01-05,2.0408823,0.0
candangolandia,2024-01-06,1.9056768,0.0
candangolandia,2024-01-07,1.7699387,0.0
candangolandia,2024-01-08,2.6957726,0.0
candangolandia,2024-01-09,2.2148037,1.0
candangolandia,2024-01-10,2.1317282,0.0
candangolandia,2024-01-11,2.1189976,0.0
candangolandia,2024-01-12,2.2113497,0.0
candangolandia,2024-01-13,2.0350978,0.0
candangolandia,2024-01-14,1.9127941,1.0
candangolandia,2024-01-15,2.7224698,0.0
candangolandia,2024-01-16,2.2515087,0.0
candangolandia,2024-01-17,2.1584253,0.0
candangolandia,2024-01-18,2.1456943,0.0
candangolandia,2024-01-19,2.238047,1.0
candangolandia,2024-01-20,2.0350978,1.0
candangolandia,2024-01-21,1.9127941,0.0
candangolandia,2024-01-22,2.6881866,0.0
candangolandia,2024-01-23,2.2515087,2.0
candangolandia,2024-01-24,2.1584253,0.0
candangolandia,2024-01-25,2.1456943,0.0
candangolandia,2024-01-26,2.238047,0.0
candangolandia,2024-01-27,2.0350978,1.0
candangolandia,2024-01-28,1.9127941,1.0
candangolandia,2024-01-29,2.6881866,0.0
candangolandia,2024-01-30,2.2515087,0.0
candangolandia,2024-01-31,2.1584253,0.0
candangolandia,2024-02-01,2.0835218,1.0
candangolandia,2024-02-02,2.1758745,0.0
candangolandia,2024-02-03,1.9637778,1.0
candangolandia,2024-02-04,1.7286726,0.0
candangolandia,2024-02-05,2.4553342,1.0
candangolandia,2024-02-06,2.1552162,1.0
candangolandia,2024-02-07,2.0618162,3.0
candangolandia,2024-02-08,2.0568252,3.0
ceilandia,2023-12-18,2.0518699,1.0
ceilandia,2023-12-19,2.028679,1.0
ceilandia,2023-12-20,1.8065102,5.0
ceilandia,2023-12-21,1.618871,0.0
ceilandia,2023-12-22,1.7368698,1.0
ceilandia,2023-12-23,1.5598807,2.0
ceilandia,2023-12-24,1.3591423,1.0
ceilandia,2023-12-25,2.0436249,1.0
ceilandia,2023-12-26,1.8897481,1.0
ceilandia,2023-12-27,1.8385305,0.0
ceilandia,2023-12-28,1.7343233,1.0
ceilandia,2023-12-29,1.7167089,1.0
ceilandia,2023-12-30,1.4966342,2.0
ceilandia,2023-12-31,1.4511528,0.0
ceilandia,2024-01-01,2.3752637,2.0
ceilandia,2024-01-02,2.0085518,3.0
ceilandia,2024-01-03,1.9796897,3.0
ceilandia,2024-01-04,1.8671772,7.0
ceilandia,2024-01-05,2.0251544,3.0
ceilandia,2024-01-06,1.9056768,2.0
ceilandia,2024-01-07,1.7667108,4.0
ceilandia,2024-01-08,2.4389238,4.0
ceilandia,2024-01-09,2.0136402,3.0
ceilandia,2024-01-10,1.9149021,4.0
ceilandia,2024-01-11,1.8774142,0.0
ceilandia,2024-01-12,2.0451326,2.0
ceilandia,2024-01-13,1.9056768,2.0
ceilandia,2024-01-14,1.7467558,3.0
ceilandia,2024-01-15,2.4692473,5.0
ceilandia,2024-01-16,1.9567732,4.0
ceilandia,2024-01-17,1.9812158,2.0
ceilandia,2024-01-18,1.977494,5.0
ceilandia,2024-01-19,2.1920831,4.0
ceilandia,2024-01-20,2.005174,1.0
ceilandia,2024-01-21,1.8860972,0.0
ceilandia,2024-01-22,2.6614895,3.0
ceilandia,2024-01-23,2.2136035,10.0
ceilandia,2024-01-24,2.1317282,5.0
ceilandia,2024-01-25,2.1456943,7.0
ceilandia,2024-01-26,2.238047,4.0
ceilandia,2024-01-27,2.0350978,5.0
ceilandia,2024-01-28,1.9127941,1.0
ceilandia,2024-01-29,2.6881866,5.0
ceilandia,2024-01-30,2.2515087,5.0
ceilandia,2024-01-31,2.1584253,11.0
ceilandia,2024-02-01,2.0835218,6.0
ceilandia,2024-02-02,2.1758745,9.0
ceilandia,2024-02-03,1.9637778,13.0
ceilandia,2024-02-04,1.7286726,9.0
ceilandia,2024-02-05,2.4553342,14.0
ceilandia,2024-02-06,2.1552162,21.0
ceilandia,2024-02-07,2.0618162,15.0
ceilandia,2024-02-08,2.0568252,9.0
ceilandia,2024-02-09,2.1542704,14.0
ceilandia,2024-02-10,1.9370812,12.0
ceilandia,2024-02-11,1.7019752,12.0
ceilandia,2024-02-12,2.428637,15.0
ceilandia,2024-02-13,2.1552162,7.0
ceilandia,2024-02-14,2.0618162,23.0
ceilandia,2024-02-15,2.0568252,16.0
ceilandia,2024-02-16,2.1542704,19.0
ceilandia,2024-02-17,1.9370812,9.0
ceilandia,2024-02-18,1.7019752,1.0
cruzeiro,2023-12-15,1.5915487,0.0
cruzeiro,2023-12-16,1.4042611,0.0
cruzeiro,2023-12-17,1.425936,0.0
cruzeiro,2023-12-18,1.9572666,0.0
cruzeiro,2023-12-19,1.7341344,1.0
cruzeiro,2023-12-20,1.7960012,0.0
cruzeiro,2023-12-21,1.6707036,1.0
cruzeiro,2023-12-22,1.7368698,0.0
cruzeiro,2023-12-23,1.4777768,0.0
cruzeiro,2023-12-24,1.3981607,0.0
cruzeiro,2023-12-25,2.1512275,0.0
cruzeiro,2023-12-26,1.8054674,0.0
cruzeiro,2023-12-27,1.8385305,0.0
cruzeiro,2023-12-28,1.7900674,1.0
cruzeiro,2023-12-29,1.7924078,0.0
cruzeiro,2023-12-30,1.6193106,0.0
cruzeiro,2023-12-31,1.4511528,0.0
cruzeiro,2024-01-01,2.409122,2.0
cruzeiro,2024-01-02,1.9995431,0.0
cruzeiro,2024-01-03,1.9314598,0.0
cruzeiro,2024-01-04,1.9617655,2.0
cruzeiro,2024-01-05,2.0698445,0.0
cruzeiro,2024-01-06,1.9056768,0.0
cruzeiro,2024-01-07,1.7699387,0.0
cruzeiro,2024-01-08,2.6957726,0.0
cruzeiro,2024-01-09,2.1721778,0.0
cruzeiro,2024-01-10,2.1317282,2.0
cruzeiro,2024-01-11,2.1189976,2.0
cruzeiro,2024-01-12,2.2113497,1.0
cruzeiro,2024-01-13,2.0350978,0.0
cruzeiro,2024-01-14,1.9127941,3.0
cruzeiro,2024-01-15,2.6881866,1.0
cruzeiro,2024-01-16,2.2515087,2.0
cruzeiro,2024-01-17,2.1635184,3.0
cruzeiro,2024-01-18,2.1456943,1.0
cruzeiro,2024-01-19,2.238047,2.0
cruzeiro,2024-01-20,2.0350978,3.0
cruzeiro,2024-01-21,1.9127941,1.0
cruzeiro,2024-01-22,2.7224698,1.0
cruzeiro,2024-01-23,2.2515087,1.0
cruzeiro,2024-01-24,2.1584253,2.0
cruzeiro,2024-01-25,2.1456943,3.0
cruzeiro,2024-01-26,2.238047,1.0
cruzeiro,2024-01-27,2.0350978,1.0
cruzeiro,2024-01-28,1.9127941,0.0
cruzeiro,2024-01-29,2.6881866,2.0
cruzeiro,2024-01-30,2.2515087,0.0
cruzeiro,2024-01-31,2.1584253,0.0
cruzeiro,2024-02-01,2.0835218,2.0
cruzeiro,2024-02-02,2.1758745,1.0
cruzeiro,2024-02-03,1.9637778,3.0
cruzeiro,2024-02-04,1.7286726,1.0
cruzeiro,2024-02-05,2.4553342,2.0
cruzeiro,2024-02-06,2.1125903,3.0
cruzeiro,2024-02-07,2.0618162,7.0
cruzeiro,2024-02-08,2.0568252,4.0
cruzeiro,2024-02-09,2.1542704,2.0
cruzeiro,2024-02-10,1.9370812,1.0
cruzeiro,2024-02-11,1.7019752,1.0
cruzeiro,2024-02-12,2.428637,3.0
cruzeiro,2024-02-13,2.1552162,3.0
cruzeiro,2024-02-14,2.0669093,2.0
cruzeiro,2024-02-15,2.0619183,7.0
